gene_id	GO
GWK47_041737	GO:0005524
GWK47_041737	GO:0016021
GWK47_041737	GO:0016887
GWK47_041737	GO:0042626
GWK47_041737	GO:0055085
GWK47_041749	GO:0003676
GWK47_041750	GO:0005506
GWK47_041750	GO:0016491
GWK47_041750	GO:0016705
GWK47_041750	GO:0031418
GWK47_041750	GO:0055114
GWK47_041751	GO:0006508
GWK47_041751	GO:0008236
GWK47_041757	GO:0003676
GWK47_041765	GO:0003677
GWK47_041767	GO:0003676
GWK47_041769	GO:0003676
GWK47_041768	GO:0005515
GWK47_041773	GO:0016787
GWK47_041775	GO:0000154
GWK47_041775	GO:0000179
GWK47_041775	GO:0006364
GWK47_041775	GO:0008649
GWK47_041779	GO:0005515
GWK47_041780	GO:0004672
GWK47_041780	GO:0004713
GWK47_041780	GO:0005524
GWK47_041780	GO:0006468
GWK47_041782	GO:0003676
GWK47_005348	GO:0003951
GWK47_005348	GO:0004143
GWK47_005348	GO:0007205
GWK47_005348	GO:0016301
GWK47_005353	GO:0003777
GWK47_005353	GO:0005524
GWK47_005353	GO:0007018
GWK47_005353	GO:0008017
GWK47_005355	GO:0000166
GWK47_005355	GO:0004812
GWK47_005355	GO:0004819
GWK47_005355	GO:0005524
GWK47_005355	GO:0005737
GWK47_005355	GO:0006412
GWK47_005355	GO:0006418
GWK47_005355	GO:0006425
GWK47_005355	GO:0043039
GWK47_005357	GO:0003676
GWK47_041797	GO:0004672
GWK47_041797	GO:0005524
GWK47_041797	GO:0006468
GWK47_041799	GO:0005509
GWK47_041804	GO:0004017
GWK47_041804	GO:0005524
GWK47_041819	GO:0016021
GWK47_041819	GO:0055085
GWK47_041820	GO:1901642
GWK47_041820	GO:0005337
GWK47_041820	GO:0016020
GWK47_041824	GO:0005634
GWK47_041824	GO:0006355
GWK47_041844	GO:0016787
GWK47_041847	GO:0006807
GWK47_041848	GO:0006508
GWK47_041848	GO:0016805
GWK47_041850	GO:0007155
GWK47_041850	GO:0016021
GWK47_041850	GO:0042246
GWK47_041857	GO:0003677
GWK47_041857	GO:0005515
GWK47_005387	GO:0046983
GWK47_041866	GO:0004672
GWK47_041866	GO:0005524
GWK47_041866	GO:0006468
GWK47_041873	GO:0005515
GWK47_041874	GO:0006486
GWK47_041874	GO:0008417
GWK47_041874	GO:0016020
GWK47_041875	GO:0006486
GWK47_041875	GO:0008417
GWK47_041875	GO:0016020
GWK47_041895	GO:0016020
GWK47_041898	GO:0003676
GWK47_041898	GO:0004523
GWK47_041922	GO:0016747
GWK47_041925	GO:0003924
GWK47_041925	GO:0005874
GWK47_041925	GO:0007017
GWK47_041944	GO:0005515
GWK47_041945	GO:0005515
GWK47_041950	GO:0005096
GWK47_041950	GO:0005515
GWK47_041951	GO:0003677
GWK47_041951	GO:0003700
GWK47_041951	GO:0006355
GWK47_041951	GO:0016602
GWK47_041953	GO:0005515
GWK47_041953	GO:0051260
GWK47_041954	GO:0003723
GWK47_041956	GO:0005515
GWK47_041963	GO:0035556
GWK47_041964	GO:0005634
GWK47_041964	GO:0006334
GWK47_041965	GO:0003676
GWK47_041969	GO:0003676
GWK47_041969	GO:0004523
GWK47_041980	GO:0004672
GWK47_041980	GO:0005524
GWK47_041980	GO:0006468
GWK47_041995	GO:0003676
GWK47_041995	GO:0003677
GWK47_042003	GO:0005874
GWK47_042003	GO:0007017
GWK47_042014	GO:0003676
GWK47_042014	GO:0008270
GWK47_042018	GO:0003676
GWK47_042020	GO:0003677
GWK47_042034	GO:0022857
GWK47_042034	GO:0055085
GWK47_042038	GO:0005515
GWK47_042042	GO:0004930
GWK47_042042	GO:0007186
GWK47_042042	GO:0016021
GWK47_000502	GO:0005515
GWK47_000504	GO:0003676
GWK47_000504	GO:0004523
GWK47_005412	GO:0007165
GWK47_042060	GO:0003743
GWK47_042060	GO:0006413
GWK47_042065	GO:0005515
GWK47_042069	GO:0003700
GWK47_042069	GO:0006355
GWK47_042069	GO:0043565
GWK47_042098	GO:0008289
GWK47_042113	GO:0000166
GWK47_042113	GO:0004812
GWK47_042113	GO:0004814
GWK47_042113	GO:0005524
GWK47_042113	GO:0006418
GWK47_042113	GO:0006420
GWK47_042128	GO:0003676
GWK47_042129	GO:0003676
GWK47_042130	GO:0003676
GWK47_042130	GO:0005515
GWK47_005421	GO:0006511
GWK47_042184	GO:0003676
GWK47_042191	GO:0005515
GWK47_042201	GO:0008146
GWK47_042202	GO:0008146
GWK47_042231	GO:0003735
GWK47_042231	GO:0005840
GWK47_042231	GO:0006412
GWK47_042237	GO:0046983
GWK47_042246	GO:0006508
GWK47_042246	GO:0016805
GWK47_042248	GO:0008270
GWK47_042249	GO:0003676
GWK47_042249	GO:0019722
GWK47_042250	GO:0016021
GWK47_042256	GO:0003676
GWK47_042286	GO:0003676
GWK47_042286	GO:0004523
GWK47_042286	GO:0015074
GWK47_042287	GO:0000166
GWK47_042287	GO:0003676
GWK47_042287	GO:0003677
GWK47_042287	GO:0003887
GWK47_042287	GO:0006260
GWK47_042287	GO:0008270
GWK47_042294	GO:0000387
GWK47_042295	GO:0000413
GWK47_042295	GO:0003755
GWK47_042295	GO:0004842
GWK47_042295	GO:0006457
GWK47_042295	GO:0016567
GWK47_042298	GO:0005515
GWK47_042301	GO:0016651
GWK47_042301	GO:0048038
GWK47_042301	GO:0051287
GWK47_042301	GO:0055114
GWK47_042302	GO:0000287
GWK47_042302	GO:0016616
GWK47_042302	GO:0051287
GWK47_042302	GO:0055114
GWK47_042305	GO:0004672
GWK47_042305	GO:0004674
GWK47_042305	GO:0004675
GWK47_042305	GO:0005524
GWK47_042305	GO:0006468
GWK47_042305	GO:0007178
GWK47_042305	GO:0007179
GWK47_042305	GO:0016020
GWK47_042305	GO:0016021
GWK47_042305	GO:0038023
GWK47_042305	GO:0043235
GWK47_042305	GO:0046872
GWK47_042306	GO:0003676
GWK47_042307	GO:0003676
GWK47_042308	GO:0003676
GWK47_042308	GO:0003677
GWK47_042312	GO:0004888
GWK47_042312	GO:0005216
GWK47_042312	GO:0005230
GWK47_042312	GO:0006811
GWK47_042312	GO:0016021
GWK47_042312	GO:0034220
GWK47_042313	GO:0003824
GWK47_042314	GO:0003676
GWK47_042316	GO:0003676
GWK47_042362	GO:0006482
GWK47_042362	GO:0051723
GWK47_042363	GO:0046872
GWK47_042373	GO:0003676
GWK47_042373	GO:0003684
GWK47_042373	GO:0003906
GWK47_042373	GO:0006284
GWK47_042373	GO:0008270
GWK47_042373	GO:0016799
GWK47_042374	GO:0003677
GWK47_042374	GO:0003887
GWK47_042374	GO:0006260
GWK47_042378	GO:0004222
GWK47_042378	GO:0006508
GWK47_042378	GO:0008237
GWK47_042379	GO:0003924
GWK47_042379	GO:0005525
GWK47_042379	GO:0035556
GWK47_042380	GO:0006364
GWK47_042380	GO:0030688
GWK47_042383	GO:0003723
GWK47_042384	GO:0000413
GWK47_042384	GO:0003755
GWK47_042386	GO:0005515
GWK47_042414	GO:0003676
GWK47_042418	GO:0003677
GWK47_042418	GO:0005515
GWK47_042425	GO:0005509
GWK47_042425	GO:0005886
GWK47_042425	GO:0007155
GWK47_042425	GO:0007156
GWK47_042425	GO:0016020
GWK47_042428	GO:0005634
GWK47_042428	GO:0006260
GWK47_042440	GO:0042302
GWK47_042476	GO:0016491
GWK47_042488	GO:0005515
GWK47_042489	GO:0003676
GWK47_042491	GO:0003676
GWK47_042492	GO:0003676
GWK47_042493	GO:0003676
GWK47_042494	GO:0003676
GWK47_042495	GO:0003676
GWK47_042498	GO:0003676
GWK47_042498	GO:0005515
GWK47_042499	GO:0003676
GWK47_042499	GO:0005515
GWK47_042502	GO:0003676
GWK47_042503	GO:0003676
GWK47_042504	GO:0003676
GWK47_042505	GO:0003676
GWK47_042506	GO:0003676
GWK47_005462	GO:0003677
GWK47_005462	GO:0006313
GWK47_005462	GO:0015074
GWK47_042513	GO:0005515
GWK47_042514	GO:0003677
GWK47_042514	GO:0003899
GWK47_042514	GO:0006351
GWK47_042514	GO:0032549
GWK47_042518	GO:0008270
GWK47_042529	GO:0007275
GWK47_042529	GO:0009966
GWK47_042529	GO:0016020
GWK47_042557	GO:0016021
GWK47_042558	GO:0005509
GWK47_042558	GO:0030234
GWK47_042561	GO:0007165
GWK47_042572	GO:0005515
GWK47_042573	GO:0003676
GWK47_042587	GO:0008418
GWK47_042588	GO:0005515
GWK47_042588	GO:0019904
GWK47_042630	GO:0016747
GWK47_042633	GO:0016747
GWK47_042644	GO:0004672
GWK47_042644	GO:0005524
GWK47_042644	GO:0006468
GWK47_042646	GO:0004930
GWK47_042646	GO:0007186
GWK47_042646	GO:0016021
GWK47_005485	GO:0003676
GWK47_005485	GO:0004523
GWK47_042676	GO:0004222
GWK47_042677	GO:0003824
GWK47_042678	GO:0003723
GWK47_042678	GO:0006396
GWK47_042678	GO:0008173
GWK47_042679	GO:0003676
GWK47_042679	GO:0003700
GWK47_042679	GO:0006355
GWK47_042689	GO:0004970
GWK47_042689	GO:0016020
GWK47_005489	GO:0004222
GWK47_005489	GO:0008270
GWK47_005491	GO:0004222
GWK47_005491	GO:0006508
GWK47_005491	GO:0008237
GWK47_005495	GO:0016021
GWK47_042753	GO:0003676
GWK47_042753	GO:0004523
GWK47_042764	GO:0005874
GWK47_042764	GO:0007017
GWK47_005520	GO:0005515
GWK47_042773	GO:0000166
GWK47_042773	GO:0004812
GWK47_042773	GO:0005524
GWK47_042773	GO:0006418
GWK47_005529	GO:0006801
GWK47_005529	GO:0046872
GWK47_005531	GO:0009055
GWK47_005531	GO:0020037
GWK47_005532	GO:0003677
GWK47_005532	GO:0003899
GWK47_005532	GO:0005634
GWK47_005532	GO:0006351
GWK47_005532	GO:0032549
GWK47_005533	GO:0032266
GWK47_005533	GO:0043130
GWK47_005534	GO:0005737
GWK47_005534	GO:0034227
GWK47_042783	GO:0016021
GWK47_042783	GO:0055085
GWK47_042790	GO:0004252
GWK47_042790	GO:0006508
GWK47_042792	GO:0005887
GWK47_042792	GO:0010756
GWK47_042794	GO:0005887
GWK47_042794	GO:0010756
GWK47_042803	GO:0003924
GWK47_042803	GO:0005200
GWK47_042803	GO:0005525
GWK47_042803	GO:0005874
GWK47_042803	GO:0007017
GWK47_042804	GO:0003924
GWK47_042804	GO:0005200
GWK47_042804	GO:0005525
GWK47_042804	GO:0005874
GWK47_042804	GO:0007017
GWK47_042805	GO:0003924
GWK47_042805	GO:0005200
GWK47_042805	GO:0005525
GWK47_042805	GO:0005874
GWK47_042805	GO:0007017
GWK47_042816	GO:0006450
GWK47_042817	GO:0003735
GWK47_042817	GO:0005739
GWK47_000516	GO:0004176
GWK47_000516	GO:0004252
GWK47_000516	GO:0006508
GWK47_000517	GO:0005524
GWK47_000527	GO:0016627
GWK47_000527	GO:0050660
GWK47_000527	GO:0055114
GWK47_000529	GO:0016627
GWK47_000529	GO:0055114
GWK47_042856	GO:0003676
GWK47_042856	GO:0004523
GWK47_042868	GO:0003676
GWK47_042880	GO:0003676
GWK47_042880	GO:0004523
GWK47_042900	GO:0003676
GWK47_042900	GO:0004672
GWK47_042900	GO:0006468
GWK47_042904	GO:0004435
GWK47_042904	GO:0005509
GWK47_042904	GO:0016042
GWK47_042907	GO:0004114
GWK47_042907	GO:0007165
GWK47_042907	GO:0008081
GWK47_042911	GO:0003735
GWK47_042911	GO:0005840
GWK47_042911	GO:0006412
GWK47_005548	GO:0005515
GWK47_005552	GO:0016616
GWK47_005552	GO:0051287
GWK47_005552	GO:0055114
GWK47_005553	GO:0051287
GWK47_005553	GO:0055114
GWK47_005554	GO:0005524
GWK47_005554	GO:0016772
GWK47_005562	GO:0016021
GWK47_005562	GO:0055085
GWK47_005569	GO:0005086
GWK47_005569	GO:0032012
GWK47_005573	GO:0003824
GWK47_005573	GO:0016301
GWK47_005573	GO:0016772
GWK47_005574	GO:0003676
GWK47_005574	GO:0005515
GWK47_005575	GO:0005576
GWK47_005575	GO:0030414
GWK47_005577	GO:0006629
GWK47_005577	GO:0052689
GWK47_005579	GO:0005515
GWK47_005580	GO:0003824
GWK47_005580	GO:0009058
GWK47_005585	GO:0005328
GWK47_005585	GO:0016021
GWK47_005586	GO:0005328
GWK47_005586	GO:0016021
GWK47_005591	GO:0003824
GWK47_005591	GO:0004334
GWK47_005591	GO:0009072
GWK47_005594	GO:0003677
GWK47_005598	GO:0004672
GWK47_005598	GO:0005524
GWK47_005598	GO:0006468
GWK47_005600	GO:0004089
GWK47_005600	GO:0008270
GWK47_042919	GO:0004252
GWK47_042919	GO:0006508
GWK47_042920	GO:0005515
GWK47_042930	GO:0005737
GWK47_042943	GO:0046983
GWK47_042967	GO:0003676
GWK47_042967	GO:0015074
GWK47_042977	GO:0003677
GWK47_042977	GO:0003707
GWK47_042977	GO:0005634
GWK47_042977	GO:0006355
GWK47_042989	GO:0003676
GWK47_042990	GO:0006777
GWK47_042990	GO:0032324
GWK47_042996	GO:0016021
GWK47_042996	GO:0022857
GWK47_042996	GO:0055085
GWK47_005627	GO:0003677
GWK47_005627	GO:0003700
GWK47_005627	GO:0003707
GWK47_005627	GO:0005634
GWK47_005627	GO:0006355
GWK47_005627	GO:0008270
GWK47_005627	GO:0043565
GWK47_005637	GO:0003924
GWK47_005637	GO:0005874
GWK47_005637	GO:0007017
GWK47_005639	GO:0003676
GWK47_005639	GO:0004523
GWK47_043042	GO:0003735
GWK47_043042	GO:0005840
GWK47_043042	GO:0006412
GWK47_043042	GO:0019843
GWK47_043043	GO:0005515
GWK47_043048	GO:0003896
GWK47_043048	GO:0006269
GWK47_043049	GO:0016021
GWK47_043049	GO:0055085
GWK47_043051	GO:0005515
GWK47_043053	GO:0005198
GWK47_043053	GO:0005515
GWK47_043053	GO:0006886
GWK47_043053	GO:0016192
GWK47_043053	GO:0030130
GWK47_043053	GO:0030132
GWK47_043053	GO:0032051
GWK47_043053	GO:0071439
GWK47_043054	GO:0004756
GWK47_043054	GO:0005524
GWK47_043054	GO:0016260
GWK47_043058	GO:0005509
GWK47_043058	GO:0016020
GWK47_043059	GO:0005509
GWK47_043102	GO:0005515
GWK47_043110	GO:0004222
GWK47_043110	GO:0006508
GWK47_043110	GO:0008237
GWK47_043117	GO:0005509
GWK47_043117	GO:0007156
GWK47_043121	GO:0003924
GWK47_043121	GO:0005525
GWK47_005669	GO:0003824
GWK47_005669	GO:0004497
GWK47_005669	GO:0005507
GWK47_005669	GO:0016715
GWK47_005669	GO:0055114
GWK47_005672	GO:0004601
GWK47_005672	GO:0005515
GWK47_005672	GO:0006979
GWK47_005672	GO:0020037
GWK47_005672	GO:0055114
GWK47_005675	GO:0005515
GWK47_005681	GO:0005096
GWK47_005681	GO:0051056
GWK47_005684	GO:0004497
GWK47_005684	GO:0004505
GWK47_005684	GO:0005506
GWK47_005684	GO:0006559
GWK47_005684	GO:0009072
GWK47_005684	GO:0016714
GWK47_005684	GO:0055114
GWK47_043147	GO:0016491
GWK47_043147	GO:0055114
GWK47_043149	GO:0007034
GWK47_043154	GO:0003896
GWK47_043154	GO:0006269
GWK47_043154	GO:0016779
GWK47_043155	GO:0003676
GWK47_043157	GO:0005672
GWK47_043157	GO:0006367
GWK47_043180	GO:0003676
GWK47_043181	GO:0003676
GWK47_043181	GO:0005199
GWK47_043182	GO:0003676
GWK47_043189	GO:0008270
GWK47_005685	GO:0005509
GWK47_005685	GO:0007016
GWK47_005685	GO:0016010
GWK47_005685	GO:0016020
GWK47_005686	GO:0005509
GWK47_005686	GO:0007016
GWK47_005686	GO:0016010
GWK47_005686	GO:0016020
GWK47_005688	GO:0003677
GWK47_005689	GO:0003677
GWK47_043203	GO:0003723
GWK47_043205	GO:0042302
GWK47_043212	GO:0016020
GWK47_043212	GO:0016757
GWK47_043213	GO:0003676
GWK47_043217	GO:0003676
GWK47_043217	GO:0004523
GWK47_005708	GO:0016616
GWK47_005708	GO:0051287
GWK47_005708	GO:0055114
GWK47_005712	GO:0003735
GWK47_005712	GO:0005840
GWK47_005712	GO:0006412
GWK47_005725	GO:0005743
GWK47_005725	GO:0006850
GWK47_043231	GO:0046983
GWK47_043233	GO:0005515
GWK47_043247	GO:0004672
GWK47_043247	GO:0005524
GWK47_043247	GO:0006468
GWK47_043252	GO:0001733
GWK47_043252	GO:0005794
GWK47_043252	GO:0009247
GWK47_043252	GO:0016021
GWK47_043256	GO:0001733
GWK47_043256	GO:0005794
GWK47_043256	GO:0009247
GWK47_043256	GO:0016021
GWK47_043259	GO:0005515
GWK47_043259	GO:0006511
GWK47_043262	GO:0004719
GWK47_043262	GO:0006464
GWK47_043263	GO:0003676
GWK47_043265	GO:0004672
GWK47_043265	GO:0005524
GWK47_043265	GO:0006468
GWK47_043267	GO:0004721
GWK47_043267	GO:0004725
GWK47_043267	GO:0016311
GWK47_043267	GO:0016791
GWK47_043270	GO:0004930
GWK47_043270	GO:0007186
GWK47_043270	GO:0016021
GWK47_043276	GO:0004190
GWK47_043276	GO:0006508
GWK47_043278	GO:0005515
GWK47_043281	GO:0008146
GWK47_043281	GO:0016021
GWK47_043283	GO:0003677
GWK47_043283	GO:0003899
GWK47_043283	GO:0006351
GWK47_043285	GO:0003677
GWK47_043285	GO:0003899
GWK47_043285	GO:0006351
GWK47_043287	GO:0005515
GWK47_043290	GO:0003735
GWK47_043290	GO:0005840
GWK47_043290	GO:0006412
GWK47_043303	GO:0003677
GWK47_043309	GO:0003676
GWK47_043309	GO:0004523
GWK47_043315	GO:0015018
GWK47_043315	GO:0016020
GWK47_043323	GO:0005200
GWK47_043323	GO:0005525
GWK47_043323	GO:0005874
GWK47_043323	GO:0007017
GWK47_043340	GO:0003677
GWK47_043346	GO:0005515
GWK47_043352	GO:0003777
GWK47_043352	GO:0005524
GWK47_043352	GO:0007018
GWK47_043352	GO:0008017
GWK47_043370	GO:0005515
GWK47_043372	GO:0005515
GWK47_043373	GO:0005515
GWK47_043374	GO:0005515
GWK47_043383	GO:0000723
GWK47_043383	GO:0003677
GWK47_043383	GO:0003684
GWK47_043383	GO:0004003
GWK47_043383	GO:0005634
GWK47_043383	GO:0006303
GWK47_043383	GO:0042162
GWK47_043383	GO:0043564
GWK47_043389	GO:0003677
GWK47_043389	GO:0006355
GWK47_043419	GO:0003899
GWK47_043419	GO:0006351
GWK47_005767	GO:0003676
GWK47_005774	GO:0006886
GWK47_005775	GO:0005515
GWK47_005775	GO:0006886
GWK47_005778	GO:0003676
GWK47_043447	GO:0005515
GWK47_043453	GO:0003676
GWK47_043453	GO:0004523
GWK47_043462	GO:0004222
GWK47_043462	GO:0006508
GWK47_043462	GO:0008237
GWK47_043462	GO:0008270
GWK47_043462	GO:0031012
GWK47_043483	GO:0003824
GWK47_043483	GO:0005975
GWK47_043483	GO:0016853
GWK47_043483	GO:0019318
GWK47_043483	GO:0030246
GWK47_043496	GO:0022857
GWK47_043496	GO:0055085
GWK47_043498	GO:0006891
GWK47_043498	GO:0017119
GWK47_043501	GO:0003824
GWK47_043501	GO:0004553
GWK47_043501	GO:0005975
GWK47_043501	GO:0030246
GWK47_043503	GO:0017174
GWK47_043504	GO:0004930
GWK47_043504	GO:0007186
GWK47_043504	GO:0016021
GWK47_043505	GO:0004576
GWK47_043505	GO:0006486
GWK47_043505	GO:0016020
GWK47_043507	GO:0000289
GWK47_043507	GO:0003723
GWK47_043507	GO:0004672
GWK47_043507	GO:0005524
GWK47_043507	GO:0006397
GWK47_043507	GO:0006468
GWK47_043507	GO:0031251
GWK47_043508	GO:0003824
GWK47_043508	GO:0016747
GWK47_043538	GO:0003677
GWK47_043541	GO:0003677
GWK47_043548	GO:0004149
GWK47_043548	GO:0006099
GWK47_043548	GO:0016746
GWK47_043548	GO:0045252
GWK47_043549	GO:0005524
GWK47_043550	GO:0005509
GWK47_043550	GO:0004198
GWK47_043550	GO:0006508
GWK47_043551	GO:0005515
GWK47_043552	GO:0005515
GWK47_043554	GO:0004335
GWK47_043554	GO:0005524
GWK47_043554	GO:0005534
GWK47_043554	GO:0005737
GWK47_043554	GO:0006012
GWK47_043554	GO:0016301
GWK47_043554	GO:0016773
GWK47_043554	GO:0046835
GWK47_043555	GO:0003824
GWK47_043555	GO:0005576
GWK47_043555	GO:0005975
GWK47_043555	GO:0006030
GWK47_043555	GO:0008061
GWK47_043558	GO:0003677
GWK47_043558	GO:0046982
GWK47_043578	GO:0003824
GWK47_043588	GO:0006364
GWK47_043592	GO:0005515
GWK47_043593	GO:0003676
GWK47_043593	GO:0004523
GWK47_043599	GO:0016491
GWK47_043599	GO:0055114
GWK47_043600	GO:0006508
GWK47_043600	GO:0008236
GWK47_043608	GO:0005874
GWK47_043608	GO:0007017
GWK47_043609	GO:0003824
GWK47_043609	GO:0009058
GWK47_043609	GO:0030170
GWK47_043612	GO:0001726
GWK47_043612	GO:0003779
GWK47_043612	GO:0005200
GWK47_043612	GO:0005856
GWK47_043612	GO:0005925
GWK47_043612	GO:0007016
GWK47_043612	GO:0007155
GWK47_043612	GO:0051015
GWK47_043613	GO:0006886
GWK47_043613	GO:0017119
GWK47_005788	GO:0003735
GWK47_005788	GO:0005739
GWK47_005788	GO:0005840
GWK47_005788	GO:0006412
GWK47_005792	GO:0003677
GWK47_043615	GO:0016491
GWK47_043615	GO:0050660
GWK47_043615	GO:0055114
GWK47_043615	GO:0071949
GWK47_043618	GO:0016491
GWK47_043618	GO:0055114
GWK47_043689	GO:0005643
GWK47_043689	GO:0006913
GWK47_043689	GO:0017056
GWK47_043691	GO:0016846
GWK47_043693	GO:0016846
GWK47_043701	GO:0003676
GWK47_043701	GO:0004523
GWK47_043701	GO:0015074
GWK47_043713	GO:0004672
GWK47_043714	GO:0003676
GWK47_043714	GO:0006479
GWK47_043714	GO:0008168
GWK47_043714	GO:0008276
GWK47_043714	GO:0032259
GWK47_043715	GO:0004672
GWK47_043715	GO:0005524
GWK47_043715	GO:0006468
GWK47_005798	GO:0005975
GWK47_005798	GO:0008061
GWK47_043751	GO:0016788
GWK47_043753	GO:0009168
GWK47_043753	GO:0019239
GWK47_043755	GO:0003676
GWK47_043772	GO:0000413
GWK47_043772	GO:0003755
GWK47_005817	GO:0005515
GWK47_005818	GO:0003824
GWK47_043777	GO:0016020
GWK47_043777	GO:0022857
GWK47_043777	GO:0055085
GWK47_043786	GO:0004497
GWK47_043786	GO:0005506
GWK47_043786	GO:0016705
GWK47_043786	GO:0020037
GWK47_043786	GO:0055114
GWK47_043795	GO:0009055
GWK47_043795	GO:0051536
GWK47_043795	GO:0051537
GWK47_043811	GO:0005515
GWK47_043832	GO:0003676
GWK47_005821	GO:0000077
GWK47_005821	GO:0005730
GWK47_005821	GO:0030896
GWK47_005825	GO:0005737
GWK47_005825	GO:0006508
GWK47_005825	GO:0008239
GWK47_005830	GO:0016020
GWK47_005834	GO:0005515
GWK47_005835	GO:0005515
GWK47_043880	GO:0003735
GWK47_043880	GO:0005840
GWK47_043880	GO:0006412
GWK47_005843	GO:0005515
GWK47_005847	GO:0005515
GWK47_005851	GO:0004644
GWK47_005851	GO:0006189
GWK47_005851	GO:0009058
GWK47_005851	GO:0016742
GWK47_005852	GO:0004637
GWK47_005852	GO:0009113
GWK47_005853	GO:0004637
GWK47_005853	GO:0009113
GWK47_005854	GO:0005507
GWK47_005854	GO:0016491
GWK47_005854	GO:0055114
GWK47_043903	GO:0008083
GWK47_043903	GO:0016020
GWK47_043905	GO:0005737
GWK47_043905	GO:0033925
GWK47_043906	GO:0005515
GWK47_043907	GO:0003677
GWK47_043907	GO:0005524
GWK47_043907	GO:0006260
GWK47_043909	GO:0002161
GWK47_043909	GO:0005737
GWK47_043909	GO:0051499
GWK47_043913	GO:0032007
GWK47_043913	GO:0048011
GWK47_043933	GO:0005789
GWK47_043933	GO:0019915
GWK47_043934	GO:0005525
GWK47_043955	GO:0003777
GWK47_043955	GO:0005524
GWK47_043955	GO:0007018
GWK47_043955	GO:0008017
GWK47_043958	GO:0003824
GWK47_043962	GO:0005525
GWK47_043968	GO:0003824
GWK47_043968	GO:0006777
GWK47_043968	GO:0019008
GWK47_043968	GO:0046872
GWK47_043968	GO:0051536
GWK47_043968	GO:0051539
GWK47_043972	GO:0003676
GWK47_043972	GO:0015074
GWK47_043974	GO:0005634
GWK47_043974	GO:0008270
GWK47_005863	GO:0046983
GWK47_043978	GO:0016020
GWK47_043978	GO:0016192
GWK47_043978	GO:0005484
GWK47_043978	GO:0006886
GWK47_043980	GO:0000166
GWK47_043980	GO:0004812
GWK47_043980	GO:0005524
GWK47_043980	GO:0006418
GWK47_043986	GO:0042754
GWK47_043986	GO:0045892
GWK47_043993	GO:0005524
GWK47_043993	GO:0006298
GWK47_043993	GO:0030983
GWK47_043995	GO:0004672
GWK47_043995	GO:0004713
GWK47_043995	GO:0005524
GWK47_043995	GO:0006468
GWK47_043996	GO:0038166
GWK47_044018	GO:0009168
GWK47_044018	GO:0019239
GWK47_044027	GO:0005089
GWK47_044027	GO:0005515
GWK47_044027	GO:0035023
GWK47_044028	GO:0006644
GWK47_044028	GO:0016746
GWK47_044030	GO:0004553
GWK47_044030	GO:0005975
GWK47_044031	GO:0003824
GWK47_044031	GO:0004190
GWK47_044031	GO:0004553
GWK47_044031	GO:0005975
GWK47_044031	GO:0006508
GWK47_044031	GO:0030246
GWK47_044035	GO:0006511
GWK47_044035	GO:0016579
GWK47_044035	GO:0036459
GWK47_044048	GO:0003676
GWK47_044048	GO:0004523
GWK47_044053	GO:0016021
GWK47_044053	GO:0022857
GWK47_044053	GO:0055085
GWK47_044062	GO:0003676
GWK47_044062	GO:0004523
GWK47_044064	GO:0003700
GWK47_044064	GO:0006355
GWK47_044072	GO:0003676
GWK47_044072	GO:0004523
GWK47_044087	GO:0004222
GWK47_044087	GO:0006508
GWK47_044091	GO:0016021
GWK47_044091	GO:0022857
GWK47_044091	GO:0055085
GWK47_005881	GO:0003735
GWK47_005881	GO:0005840
GWK47_005881	GO:0006412
GWK47_005897	GO:0005515
GWK47_044113	GO:0003676
GWK47_044113	GO:0004523
GWK47_000539	GO:0016491
GWK47_000539	GO:0016620
GWK47_000539	GO:0055114
GWK47_044126	GO:0003677
GWK47_044130	GO:0000786
GWK47_044130	GO:0003677
GWK47_044130	GO:0046982
GWK47_005907	GO:0004252
GWK47_005907	GO:0005515
GWK47_005907	GO:0006508
GWK47_044172	GO:0004672
GWK47_044172	GO:0005524
GWK47_044172	GO:0006468
GWK47_044173	GO:0005634
GWK47_044173	GO:0006333
GWK47_044176	GO:0007034
GWK47_005920	GO:0005515
GWK47_005923	GO:0003735
GWK47_005923	GO:0005840
GWK47_005923	GO:0006412
GWK47_005924	GO:0003676
GWK47_044223	GO:0003824
GWK47_044223	GO:0030170
GWK47_044223	GO:0031071
GWK47_044223	GO:0044571
GWK47_044225	GO:0005515
GWK47_044232	GO:0005515
GWK47_044241	GO:0005515
GWK47_044250	GO:0005515
GWK47_044257	GO:0003824
GWK47_044262	GO:0004672
GWK47_044262	GO:0005524
GWK47_044262	GO:0006468
GWK47_044263	GO:0004672
GWK47_044263	GO:0005524
GWK47_044263	GO:0006468
GWK47_044280	GO:0016021
GWK47_044280	GO:0055085
GWK47_044291	GO:0016021
GWK47_044291	GO:0055085
GWK47_044306	GO:0005092
GWK47_044306	GO:0007264
GWK47_044314	GO:0016021
GWK47_044314	GO:0016757
GWK47_005945	GO:0003924
GWK47_005945	GO:0005525
GWK47_005948	GO:0016021
GWK47_005951	GO:0003677
GWK47_005959	GO:0006662
GWK47_005959	GO:0015035
GWK47_005959	GO:0045454
GWK47_005960	GO:0005515
GWK47_005961	GO:0005515
GWK47_044319	GO:0003676
GWK47_044319	GO:0008168
GWK47_044319	GO:0016491
GWK47_044319	GO:0055114
GWK47_005963	GO:0003676
GWK47_044361	GO:0000150
GWK47_044361	GO:0003677
